id,Product_name,Rating,maincateg,platform,price1,Price,Discount,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,EffectivePrice
13024,Trendy stylish flexible comfortable classy popular Mojaris For Men  (Black),4.0,Men,Flipkart,330,850,61.18,27,3,17,2,2,2,4,0,329.97
11452,Slippers,4.1,Women,Flipkart,222,279,20.43,741,69,434,134,73,32,66,1,222.0002978515625
10887,Women Black Heels Sandal,4.2,Women,Flipkart,475,999,52.45,571,99,348,99,51,30,43,1,475.02449218749996
12043,Outdoors For Men  (Black),4.0,Men,Flipkart,360,999,63.96,151,10,81,26,22,9,13,0,360.03960937500005
10156,Boots For Women  (Pink),3.8,Women,Flipkart,449,999,55.06,20,4,5,9,4,0,2,1,448.9505859375
10667,Frio Black Color Casual for Men's Flip Flops,3.5,Men,Flipkart,199,1299,84.68,2578,315,1121,365,349,262,481,1,199.00679687499996
8645,"Century-12 Running shoes for boys | sports shoes for men | Latest Stylish Casual sport shoes for men | Lace up Lightweight navy for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Navy, Blue)",4.1,Men,Flipkart,664,999,33.53,11594,1845,5888,2964,1358,510,874,0,664.0353124999999
12002,Prowl Slip On Wns Walking Shoes For Women  (Black),4.5,Women,Flipkart,2387,3999,40.31,115,14,74,23,5,1,6,1,2387.00296875
12044,Women Brown Flats Sandal,4.3,Women,Flipkart,589,699,15.74,21,3,13,4,3,0,1,1,588.97740234375
7046,Leather Semi-formals Lace Up For Men  (Black),4.2,Men,Flipkart,1768,5895,70.01,985,141,522,259,104,32,68,1,1767.9103125000001
18365,Slides,4.0,Men,Flipkart,238,999,76.18,259,27,150,38,25,18,28,0,237.961796875
701,"Captain-13 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black, Maroon)",3.9,Men,Flipkart,543,802,43.04,1380,236,851,357,103,101,213,1,456.8191796875
1737,Boots For Women  (Tan),4.4,Women,Flipkart,1049,3699,71.64,143,25,87,38,11,2,5,1,1049.0365625
7982,Combo New Combination Black and Black Loafers Casual Slip On Party Wear Shoes Pack of 2 Loafers For Men  (Black),4.0,Men,Flipkart,415,799,48.06,8,0,5,1,0,1,1,0,415.0005859375
9491,Men Beige Sandal,3.5,Men,Flipkart,399,999,60.06,2832,380,1162,458,396,233,583,0,399.0005859375
13561,Ketava III DP Slippers,4.1,Men,Flipkart,909,1299,30.02,5740,625,3171,1274,535,232,528,1,909.0401953124999
4557,Heel Boots For Women  (Black),4.1,Women,Flipkart,1011,2290,55.85,249,48,122,67,31,10,19,0,1011.0350000000001
2927,Lace Up For Men  (Black),3.8,Men,Flipkart,949,2899,67.26,3012,458,1442,624,381,177,388,1,949.1324999999999
3060,Slippers,4.7,Women,Flipkart,599,1199,50.04,3,0,2,1,0,0,0,1,599.020390625
2932,Partywear Ethnic Womens Girls Ladies Shoe Jutis For Women Jutis For Women  (Multicolor),3.9,Women,Flipkart,299,499,40.08,96,17,53,15,7,6,15,0,299.00078125
17357,Women Beige Bellies Sandal,4.4,,Flipkart,474,999,52.55,,,,,7,1,4,0,474.0255078125
4126,Women Grey Heels Sandal,4.1,Women,Flipkart,599,999,40.04,622,102,330,148,74,26,42,1,599.000390625
15843,"Best Quality Boots Latest Fashion ,Trending Boots And Very Comfortable Boots For Women  (White)",4.0,,Flipkart,349,999,65.07,,25,,19,11,3,10,1,348.950703125
16207,TRAVELLAR LP Running Shoes For Men  (Grey),4.2,Men,Flipkart,1500,2999,49.98,5117,681,2814,1346,480,199,278,1,1500.09984375
18304,Slippers,3.8,,Flipkart,141,499,71.74,,23,71,,22,14,17,0,141.01742187500003
18549,Women Brown Heels Sandal,4.4,Women,Flipkart,894,1490,40.0,226,28,141,53,19,4,9,1,894.0
11570,"EDGEBOUNCE 1.5 W Running Shoes For Women  (Black, White)",4.5,Women,Flipkart,3883,8999,56.85,6,0,4,1,1,0,0,1,3883.0687500000004
9975,Walking Shoes For Women  (Blue),4.2,Women,Flipkart,664,799,16.9,21,7,14,2,1,3,1,1,663.96900390625
11047,GO RUN FAST Running Shoes For Women  (Black),4.6,Women,Flipkart,2650,5299,49.99,101,15,76,16,4,1,4,1,2650.0296875
19697,Slides,4.0,Women,Flipkart,299,999,70.07,81,10,41,21,8,3,8,1,299.000703125
3669,Synthetic Leather Casual Partywear New Design Boots For Women  (White),4.2,Women,Flipkart,467,999,53.25,2233,395,1333,403,231,97,157,1,467.0325
4935,Womens Comfort Stylish Trending Printed Slippers (Pack Of 4) Flip Flops,3.8,Women,Flipkart,245,499,50.9,10733,1546,4769,2205,1697,815,1247,0,245.008984375
15692,Men Brown Sandal,3.9,Men,Flipkart,314,999,68.57,133,15,59,31,24,6,13,0,313.985703125
19348,Longwalk Women Casual Sneakers Shoes,4.5,Women,Amazon,429,454,5.51,37,19,7,0,7,14,72,0,428.984599609375
6910,Women Brown Wedges Sandal,3.7,Women,Flipkart,455,533,14.63,135,20,58,26,23,8,20,0,455.022099609375
7139,Climber Boots For Men  (Bronze),4.0,Men,Flipkart,499,999,50.05,60107,7501,33445,9311,6841,3551,6959,1,499.0005078125
16858,NUM0010 Derby For Men  (Brown),3.8,Men,Flipkart,396,799,50.44,33,4,16,6,4,1,6,0,395.9844140625
18419,Stylish Laser Punch Casual Belly Bellies For Women  (Tan),3.8,Women,Flipkart,399,499,20.04,228,24,100,52,38,9,29,0,399.000390625
13646,Women Blue Heels Sandal,4.1,Women,Flipkart,449,999,55.06,954,138,496,234,113,56,57,1,448.9505859375
14152,Women 's Shoes For Girls Casuals For Women  Casuals For Women  (Multicolor),4.2,Women,Flipkart,459,999,54.05,972,144,527,232,122,38,53,0,459.0405078125
2319,Running Shoes For Men  (Blue),3.8,Men,Flipkart,284,799,64.46,163,20,83,25,23,11,21,0,283.964609375
10455,Bk Mojaris For Men  (Brown),3.3,Men,Flipkart,699,999,30.03,6,1,2,1,1,1,1,0,699.00029296875
8719,Ankle Length & High Ankle Length Boots For Women  (Beige),4.1,Women,Flipkart,458,999,54.15,4721,770,2545,1002,522,234,418,0,458.041484375
19824,Concave 2 Wn s IDP Running Shoes For Women  (Purple),4.3,Women,Flipkart,2007,3999,49.81,367,47,206,108,30,6,18,1,2007.09796875
6487,Women Maroon Wedges Sandal,4.4,Women,Flipkart,282,799,64.71,67,7,44,11,6,2,3,0,281.96710937499995
8770,Flip Flops,4.1,Men,Flipkart,349,375,6.93,21054,2532,11523,4995,2145,894,1497,1,349.0125
9123,"New Trendy Fashionable And Comfortable 2 Combo Shoe Party Wear Sneakers Women and Girls Running Shoes,Gym Shoes,Canvas Shoes,Training Shoes,Sports Shoes For Girls Sneakers For Women  (Black, White)",4.1,Women,Flipkart,649,998,34.97,346,55,182,82,35,19,28,1,648.999375
20861,Sparx Men's Sc0162g Sneakers,4.0,Men,Amazon,795,1199,33.69,228,126,10,3,12,25,51,1,795.0569140625
14323,GEL CONTEND 4B+ Running Shoes For Men  (Black),4.2,Men,Flipkart,1499,3499,57.16,3742,499,2154,904,325,122,237,1,1498.9715625
4103,Boots For Women  (Brown),3.9,Women,Flipkart,2579,4695,45.07,58,10,33,6,8,1,10,0,2578.9634375
17001,Slippers,3.9,Women,Flipkart,149,229,34.93,1647,274,789,324,239,122,173,0,149.01029785156248
19464,Slippers,4.0,Men,Flipkart,479,649,26.19,8671,1032,4665,1745,855,468,938,1,479.02689453125004
5041,"Bellies Jutis For Women  (Blue, Gold)",3.8,Women,Flipkart,290,499,41.88,57,6,26,16,3,2,10,0,290.0187890625
15403,STORMER LS Running Shoes For Women  (Off White),4.3,Women,Flipkart,2267,3999,43.31,98,13,58,23,9,3,5,1,2267.03296875
13887,RC3526 001 Slip On For Men  (Black),4.2,Men,Flipkart,1935,4299,54.99,790,128,410,221,83,26,50,1,1934.9798437499999
19491,Slides,3.6,Men,Flipkart,320,999,67.97,437,62,173,95,62,44,63,1,319.97968749999995
11929,Bellies For Women  (Grey),4.3,Women,Flipkart,613,999,38.64,92,12,54,23,4,7,4,1,612.9864062500001
11550,Slippers,4.0,Men,Flipkart,272,299,9.03,23608,2750,11255,6103,3008,1243,1999,1,272.00030029296875
16151,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,496,625,20.64,368,68,201,79,51,11,26,1,496.0
1865,ARYA - DIFFERENT EDGE Bellies For Women  (Navy),4.2,Women,Flipkart,2364,4299,45.01,166,24,94,39,12,6,15,1,2364.0201562499997
660,Jutis For Women  (Black),4.0,Women,Flipkart,283,632,62.12,845,132,871,34,106,54,112,0,239.4016015625
5183,SL-172 Women Walking Shoes For Women  (Pink),4.5,Women,Flipkart,798,799,0.13,6,0,3,3,0,0,0,1,797.9613000488281
20176,Women Black Heels Sandal,3.9,Women,Flipkart,849,2499,66.03,183,28,97,26,23,14,23,1,848.9103124999999
14158,"Men Red, Black Sports Sandal",3.9,Men,Flipkart,554,999,44.54,1972,254,969,394,256,149,204,1,554.045390625
10192,Women Black Flats Sandal,4.4,Women,Flipkart,639,799,20.03,166,21,95,49,12,2,5,1,638.96029296875
16071,"Women SL-126 Grey Pink Walking Shoes For Women  (Pink, Grey)",4.2,Women,Flipkart,790,949,16.75,3223,472,1738,875,324,107,179,1,790.0425
13970,Walking Shoes For Women  (Pink),4.0,Women,Flipkart,498,999,50.15,532,78,259,136,59,38,37,1,498.001484375
1901,Women Brown Wedges Sandal,4.1,Women,Flipkart,243,269,9.67,749,126,374,205,90,42,38,1,242.9877001953125
9931,Kazarmax Women's Walking Shoes,4.4,Women,Amazon,949,949,0.0,17,10,0,0,9,43,48,1,949.0
9915,Women Off White Flats Sandal,4.2,Women,Flipkart,249,599,58.43,992,170,559,246,103,41,43,0,249.00429687500002
7066,Running Shoes For Men  (Yellow),4.2,Men,Flipkart,569,999,43.04,236,26,127,58,30,10,11,1,569.030390625
8605,Puma Smash v2 Buck Sneakers For Men  (Black),4.3,Men,Flipkart,1749,3499,50.01,582,98,369,122,45,14,32,1,1749.15015625
11403,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,496,625,20.64,368,68,201,79,51,11,26,1,496.0
14781,Women Gold Wedges Sandal,4.3,Women,Flipkart,1418,1890,24.97,6,1,3,2,1,0,0,1,1418.0670312500001
9206,Sneakers For Men  (Red),4.1,Men,Flipkart,199,499,60.12,137,14,93,8,10,11,15,0,199.0012109375
5501,Sports shoes/Casual shoes/Walking Shoes/Gym shoes/Running shoes/Cricket shoes Walking Shoes For Men  (Black),3.8,Men,Flipkart,367,999,63.26,775,75,407,114,89,55,110,1,367.0326171875
19618,Bellies For Women  (Off White),3.3,Women,Flipkart,399,999,60.06,8,0,3,1,1,1,2,0,399.0005859375
135,Ankle Length Stylish Boots For Men  (Brown),3.9,Men,Flipkart,461,822,50.05,1689,248,422,443,209,232,211,1,410.5890234375
13097,RODEO-2 Running Shoes For Men  (Blue),4.2,Men,Flipkart,873,999,12.61,5386,899,2895,1345,595,193,358,1,873.026103515625
13004,"Combo Pack of 2 Casual Shoes Sneakers For Women  (Red, Blue)",3.9,Women,Flipkart,420,999,57.96,757,107,359,161,103,54,74,1,419.979609375
9360,Mojaris For Men  (Brown),3.7,Men,Flipkart,616,799,22.9,110,18,54,18,11,4,23,0,616.02900390625
5062,Men Blue Flats Sandal,3.8,Men,Flipkart,379,999,62.06,780,95,367,156,106,58,93,0,379.02058593749996
19575,"Men Yellow, Black, Blue Casual Sandal",4.1,Men,Flipkart,569,699,18.6,12689,1762,6843,3150,1328,469,899,1,568.98599609375
1736,Slippers,4.1,Women,Flipkart,299,499,40.08,134,16,77,27,10,8,12,0,299.00078125
19673,"Sneaker-03 Navy Sky Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes Lace Up For Men  (Blue, Blue)",4.1,Men,Flipkart,854,1499,43.03,2862,495,1556,658,283,128,237,1,853.9803125
8814,casual for men Sneakers For Men  (Black),3.9,Men,Flipkart,474,999,52.55,1893,248,980,323,250,127,213,1,474.0255078125
9119,Training & Gym Shoes For Men  (Black),3.6,Men,Flipkart,329,999,67.07,33,2,15,4,6,2,6,0,328.970703125
904,HAGUES Formal Shoes For Men  (Navy),3.4,Men,Flipkart,2058,4810,59.99,45,6,20,7,4,5,16,1,1924.4809375
9115,Women Black Flats Sandal,3.8,Women,Flipkart,261,1299,79.91,2011,271,921,425,283,121,261,0,260.96906250000006
14467,DOCTOR EXTRA SOFT Flat Ortho Care Diabetic Orthopaedic Comfort Dr Slippers and Flipflops For Women's and Girl's Slippers,4.1,Women,Flipkart,360,599,39.9,10451,1220,5358,2796,1224,461,612,1,359.99898437499996
4725,WMNS NIKE ZOOM WINFLO 7 Training & Gym Shoes For Women  (Black),4.7,Women,Flipkart,4785,7995,40.15,3,1,2,1,0,0,0,1,4785.0075
3093,ZF Klub Men's Lace up Walking Shoes Running Shoes Lightweight Breathable Mesh Fashion Sneakers / Designer party Wear For Men (black new look wise ) For Men  (Black),3.8,Men,Flipkart,449,999,55.06,1584,163,802,217,202,132,231,1,448.9505859375
7234,Flip Flops,3.9,Women,Flipkart,379,999,62.06,27,1,12,7,4,1,3,0,379.02058593749996
355,Formal Slip On Shoe For Men (Brown) Slip On For Men  (Brown),4.1,Men,Flipkart,626,1497,56.37,3649,705,1245,651,302,214,207,0,653.14109375
19779,Women Off White Wedges Sandal,4.2,Women,Flipkart,599,1299,53.89,179,28,90,62,11,11,9,1,598.96890625
763,"punjabi jutti , nagra shoes , nagra , kurta shoes ,shoes for kurta pajama , juti , mojari , rajasthani jutti. Mojaris For Men  (Brown)",3.6,Men,Flipkart,225,670,54.92,7,0,4,3,2,2,5,0,302.036015625
20781,Labbin Mens Casual Sneakers Shoes in Canvas White Sneakers Lightweight Shoes White,3.8,Men,Amazon,348,348,0.0,4,3,0,0,0,30,70,0,348.0
5019,D'LITES-RUNWAY READY Sneakers For Women  (White),4.8,Women,Flipkart,3574,6499,45.01,10,0,8,2,0,0,0,1,3573.8003125
15393,Men Brown Flats Sandal,3.9,Men,Flipkart,989,999,1.0,320,42,155,66,45,15,39,0,989.01
4248,Extra Soft Walking Shoes For Women  (Black),4.3,Women,Flipkart,649,999,35.04,181,29,115,31,17,6,11,1,648.950390625
144,Women Black Wedges Sandal,4.3,Women,Flipkart,1021,3183,70.02,96,11,51,37,5,5,2,1,954.2634374999998
5288,Kapani Fashion Bad Boy Slipper for Men Slides,4.0,Men,Flipkart,270,499,45.89,3276,376,1867,556,343,154,356,0,270.00890625
18124,Corporate Derby Lace Up Derby For Men  (Black),4.2,Men,Flipkart,949,999,5.01,638,109,332,183,60,24,39,0,948.95009765625
6072,Combo Pack of 4 Sports Shoes Walking Shoes For Men  (Multicolor),3.9,Men,Flipkart,698,1999,65.08,4445,529,2303,709,598,302,533,1,698.05078125
18833,Girl's synthetic Leather Bellies For Women  (Black),4.1,Women,Flipkart,315,599,47.41,10896,1601,5788,2378,1354,564,812,1,315.0141015625
17365,Women Gold Wedges Sandal,3.7,Women,Flipkart,169,499,66.13,605,57,264,109,89,52,91,0,169.01132812499998
6806,Zapatoz Women's Casual Shoes,3.7,Women,Amazon,499,499,0.0,188,74,19,4,11,22,44,1,499.0
877,Boots For Women  (Black),4.0,Women,Flipkart,483,2032,75.04,1689,332,215,393,8,120,247,0,507.18718749999994
7206,PEEP-TOE-ANKLE-CUT Bellies For Women  (Black),3.7,Women,Flipkart,299,999,70.07,1664,237,682,339,282,120,244,1,299.000703125
2897,Trending Sneakers For Men's Casual Boxer Shoes Black High Tops For Men  (Black),4.0,Men,Flipkart,249,599,58.43,3150,339,1778,441,375,195,361,1,249.00429687500002
5955,Mojaris For Women  (Multicolor),4.1,Women,Flipkart,699,1000,30.1,52,10,25,14,10,0,3,1,699.0
11076,Women Black Wedges Sandal,3.9,Women,Flipkart,719,999,28.03,926,167,455,185,127,54,104,0,718.9802929687501
19693,Women Pink Flats Sandal,3.9,Women,Flipkart,181,499,63.73,4988,632,2410,935,706,381,556,1,180.9873046875
16284,Men Red Casual Sandal,4.0,Men,Flipkart,474,999,52.55,21581,3053,10687,5066,2876,1119,1833,0,474.0255078125
3304,"Boots For Men  (Orange, Black)",4.1,Men,Flipkart,599,999,40.04,856,89,510,124,89,57,76,1,599.000390625
11344,Stylish Party Wear Loafers Shoe Loafers For Men  (Blue),4.0,Men,Flipkart,549,1499,63.38,353,53,196,54,36,24,43,0,548.93375
10451,Women Brown Heels Sandal,4.4,Women,Flipkart,399,599,33.39,20,3,12,4,2,1,0,0,398.99390625
20005,Men Brown Sandal,3.9,Men,Flipkart,547,999,45.25,,,,692,496,205,349,1,546.9525
8463,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,499,999,50.05,63,9,41,5,5,5,7,1,499.0005078125
1604,Men's Golden Printed Fabric Velvet Jutis For Men  (Gold),3.8,Men,Flipkart,426,999,57.36,380,52,184,63,49,23,61,0,425.97359374999996
13390,Jutis For Men  (Black),4.7,Men,Flipkart,780,999,21.92,6,0,4,2,0,0,0,0,780.01919921875
20488,Black With Fine Lining Design Slip On Shoes For Men  (Black),3.6,Men,Flipkart,425,499,14.83,359,61,139,65,75,31,49,0,424.99830078125
4909,Wedge Heel Wedges For Women  (Grey),3.5,Women,Flipkart,299,899,66.74,52,12,22,7,6,7,10,0,299.007421875
17301,Women Brown Flats Sandal,4.4,Women,Flipkart,1383,1895,27.02,98,10,63,22,6,1,6,1,1382.9709765625
19480,Bellies For Women  (Gold),3.9,,Flipkart,379,1499,74.72,,39,,36,,10,24,1,378.9471874999999
3475,Pepsi Walking Shoes For Women  (Black),4.2,Women,Flipkart,664,999,33.53,869,156,508,174,87,37,63,1,664.0353124999999
538,New Stylish Girls/Women/Ladies Comfortable Fashionable Outdoor High Heel Ankle Boots For Women  (Pink),4.0,Women,Flipkart,385,1017,55.26,245,32,95,48,26,12,10,0,455.00582031249996
16454,GO RUN RIDE 7 Running Shoes For Women  (Pink),4.5,Women,Flipkart,3250,6499,49.99,10,2,6,1,0,0,1,1,3250.1496875
17168,PRO-CAP-AW1014 Slip On For Men  (Black),3.9,Men,Flipkart,799,1499,46.7,2722,379,1225,710,382,127,278,1,798.966953125
7217,"Chevit Latest Fashion Combo Pack of 2 Pairs Casual Outdoors Shoes Outdoors For Men  (Black, Blue)",3.8,Men,Flipkart,649,1498,56.68,165,17,83,22,28,11,21,1,648.93359375
4335,Men Grey Sandal,3.5,Men,Flipkart,451,671,32.79,2832,380,1162,458,396,233,583,1,450.9791015625
14047,RC3509 001 High Tops For Men  (Black),4.2,Men,Flipkart,2025,4499,54.99,1988,364,1120,493,177,71,127,1,2024.9998437499999
18865,Jaipuri Women's Traditional Slip-On Mojari Jutti Mojaris For Women  (Orange),4.7,Women,Flipkart,225,599,62.44,15,4,10,3,1,0,0,0,224.98441406249998
8763,Women Black Wedges Sandal,4.1,Women,Flipkart,774,1290,40.0,95,14,49,26,6,6,8,1,774.0
7315,"PERIS Running Shoes For Men  (Navy, Green)",4.1,Men,Flipkart,1823,2399,24.01,,,2859,,415,210,460,1,1823.000078125
6354,Women Brown Heels Sandal,4.5,Women,Flipkart,720,799,9.89,31,3,19,11,0,0,1,1,719.978896484375
10784,Casuals For Men  (White),3.7,Men,Flipkart,534,999,46.55,108,12,56,13,14,4,21,0,533.9655078124999
12615,Boots For Women  (Black),4.7,Women,Flipkart,499,999,50.05,6,0,4,2,0,0,0,0,499.0005078125
20345,US Polo Association Men's Panal Sneakers,4.2,Men,Amazon,1350,1799,24.96,27,13,9,6,6,12,66,1,1349.969609375
13799,ROYALCOMPLETECLN Sneakers For Women  (White),4.3,Women,Flipkart,2399,3999,40.01,83,6,37,36,6,2,2,1,2399.00015625
12485,Flip Flops,3.4,Women,Flipkart,299,649,53.93,17,3,6,2,3,4,2,0,298.994296875
16961,Slippers,4.2,Women,Flipkart,399,799,50.06,2142,277,1206,521,241,87,89,0,399.0205859375
16935,Glitter Jutis For Women  (Black),3.3,Women,Flipkart,281,499,43.69,29,3,10,6,4,2,7,0,280.9869140625
16776,Sneakers For Women  (White),4.2,Women,Flipkart,549,999,45.05,195,32,120,25,31,7,12,1,548.9505078125001
19807,"New Fashionable Waterproof Casual Shoes,Walking Shoes,Rubber Shoes,Lightweight Shoes Casuals For Women  (Pink)",4.0,Women,Flipkart,399,799,50.06,1174,215,607,254,152,55,106,1,399.0205859375
7324,Women White Heels Sandal,3.4,Women,Flipkart,469,999,53.05,5,0,1,2,0,2,0,1,469.0305078125
12970,Men Synthetic Leather Office Black Formal Shoes Slip On Shoes For Men  (Black),3.8,Men,Flipkart,474,999,52.55,14915,2309,6729,3177,2256,1042,1711,1,474.0255078125
5636,ELIZA Running Shoes For Women  (Black),3.3,Women,Flipkart,849,899,5.56,3,0,0,1,2,0,0,1,849.0156005859375
17298,Women Multicolor Heels Sandal,3.9,Women,Flipkart,386,998,61.32,391,60,189,80,55,27,41,1,386.02640625000004
13944,Women Gold Wedges Sandal,3.6,Women,Flipkart,499,999,50.05,85,15,34,22,9,5,15,1,499.0005078125
20920,Women Beige Heels Sandal,4.3,Women,Flipkart,699,999,30.03,601,101,337,170,41,24,29,1,699.00029296875
6441,WOMEN LEATHER OPEN BACK BELLIES Loafers For Women  (Brown),4.3,Women,Flipkart,545,999,45.45,21,6,12,6,1,1,1,0,544.9544921875
19307,Women Black Wedges Sandal,4.0,Women,Flipkart,473,499,5.21,474,95,253,102,55,13,49,1,473.002099609375
18899,Slides,4.0,Men,Flipkart,1484,2699,45.02,81,7,45,12,13,4,7,1,1483.91015625
6994,Flip Flops,3.7,Men,Flipkart,379,999,62.06,67,8,31,12,5,8,11,1,379.02058593749996
19215,Formal Classy Bellies For Women  (Tan),3.9,Women,Flipkart,424,500,15.2,1041,138,484,250,138,69,100,1,424.0
9490,888 Jutis For Men  (Beige),4.2,Men,Flipkart,919,999,8.01,60,10,35,13,2,6,4,0,918.98009765625
14166,"Casual Loafers, Sneakers Shoes for Woman Pack of 2 Combo(O)-1253-1254 Sneakers For Women  (Multicolor)",3.8,Women,Flipkart,525,998,47.39,34,2,19,4,2,2,7,1,525.0478125
6968,Women Black Heels Sandal,4.3,Women,Flipkart,474,999,52.55,259,53,167,39,18,10,21,0,474.0255078125
20823,"Casual shoes,Running shoes,Walking shoes,Loafers,Sneakers,Traning shoes,Gym shoes. Casuals For Women  (Multicolor)",4.1,Women,Flipkart,527,798,33.96,19237,3094,9577,4868,2618,895,1279,1,526.9991992187499
16293,Combo pack of 4 casual sneaker loafer shoe for women. Sneakers For Women  (Multicolor),3.6,Women,Flipkart,999,1996,49.95,548,99,237,89,98,39,85,1,998.99796875
14291,Women Red Flats Sandal,4.2,Women,Flipkart,249,699,64.38,512,72,298,107,54,24,29,1,248.983828125
20390,Cosco Blue Light Weight With EVA Sole Running Shoes For Men  (Blue),4.0,Men,Flipkart,449,999,55.06,8010,927,4512,1261,956,459,822,1,448.9505859375
13265,Women Grey Wedges Sandal,4.3,Women,Flipkart,489,1099,55.51,156,22,89,40,14,7,6,0,488.94511718750005
16921,"Socks Stylish Cricket , Walking Shoes , Light Weight Sports Shoes Running Shoes For Women  (Grey)",4.0,Women,Flipkart,468,999,53.15,523,71,258,134,65,22,44,0,468.031484375
13197,Slippers,4.0,Women,Flipkart,319,1000,68.1,47,7,24,10,6,3,4,0,319.0
14796,Men Brown Casual Sandal,4.0,Men,Flipkart,379,999,62.06,3447,450,1717,844,446,167,273,1,379.02058593749996
17529,Sneakers For Men  (White),4.1,Men,Flipkart,398,999,60.16,2330,385,1231,526,272,113,188,1,398.0016015625
12177,Jutis For Men  (Tan),4.1,Men,Flipkart,649,999,35.04,51,6,24,14,9,2,2,0,648.950390625
15258,Sneakers For Women  (Multicolor),3.5,Women,Flipkart,525,998,47.39,22,1,8,6,2,2,4,1,525.0478125
15018,Casual Loafer Sneakers Shoes Walking Shoes For Women  (Blue),3.9,Women,Flipkart,589,998,40.98,650,96,310,140,84,46,70,1,589.0196093750001
